ID,PoO,PoO_LAT,PoO_LNG,to,to_LAT,to_LNG,PNT
86,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
86,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,
87,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,277
87,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,148
87,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,
87,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
87,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,243
87,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,75
87,okau,-17.3923,13.606783,ongokua,-16.656,13.423,354
87,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,
87,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
87,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,
88,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,
88,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,138
88,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,85
88,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
88,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,264
88,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,78
88,okau,-17.3923,13.606783,ongokua,-16.656,13.423,
88,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,110
88,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
88,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,240
89,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,
89,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,
89,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,89
89,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
89,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,247
89,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,90
89,okau,-17.3923,13.606783,ongokua,-16.656,13.423,
89,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,106
89,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
89,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,
90,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,280
90,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,157
90,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,86
90,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
90,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,262
90,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,86
90,okau,-17.3923,13.606783,ongokua,-16.656,13.423,
90,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,116
90,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
90,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,245
91,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,
91,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,
91,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,
91,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
91,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,261
91,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,
91,okau,-17.3923,13.606783,ongokua,-16.656,13.423,341
91,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,
91,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
91,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,
92,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,
92,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,
92,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,
92,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
92,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,267
92,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,
92,okau,-17.3923,13.606783,ongokua,-16.656,13.423,335
92,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,
92,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
92,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,
93,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,
93,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,168
93,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,95
93,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
93,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,
93,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,95
93,okau,-17.3923,13.606783,ongokua,-16.656,13.423,
93,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,
93,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
93,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,
94,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,
94,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,131
94,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,92
94,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
94,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,
94,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,76
94,okau,-17.3923,13.606783,ongokua,-16.656,13.423,
94,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,
94,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
94,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,
95,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,284
95,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,160
95,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,74
95,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
95,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,254
95,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,65
95,okau,-17.3923,13.606783,ongokua,-16.656,13.423,328
95,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,126
95,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
95,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,238
96,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,309
96,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,184
96,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,83
96,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
96,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,269
96,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,80
96,okau,-17.3923,13.606783,ongokua,-16.656,13.423,
96,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,114
96,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
96,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,218
97,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,309
97,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,178
97,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,71
97,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
97,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,264
97,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,114
97,okau,-17.3923,13.606783,ongokua,-16.656,13.423,
97,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,114
97,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
97,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,235
98,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,335
98,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,188
98,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,88
98,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
98,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,257
98,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,99
98,okau,-17.3923,13.606783,ongokua,-16.656,13.423,
98,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,
98,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
98,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,209
99,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,9
99,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,175
99,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,102
99,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
99,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,290
99,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,77
99,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,21
99,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,120
99,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,
99,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,
100,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,
100,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,
100,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,92
100,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
100,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,264
100,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,
100,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,
100,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,138
100,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,
100,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,
101,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,314
101,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,176
101,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,
101,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
101,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,273
101,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,
101,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,
101,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,
101,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,
101,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,229
102,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,355
102,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,122
102,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,94
102,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,231
102,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,234
102,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,86
102,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,60
102,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,85
102,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,82
102,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,194
103,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,305
103,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,194
103,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,
103,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
103,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,269
103,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,
103,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,
103,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,
103,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,
103,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,234
104,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,347
104,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,170
104,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,
104,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
104,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,280
104,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,
104,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,354
104,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,
104,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,
104,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,
105,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,312
105,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,152
105,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,106
105,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
105,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,252
105,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,98
105,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,345
105,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,140
105,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,
105,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,232
106,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,304
106,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,184
106,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,118
106,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
106,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,257
106,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,
106,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,349
106,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,
106,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,
106,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,234
107,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,282
107,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,172
107,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,83
107,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
107,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,269
107,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,89
107,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,18
107,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,103
107,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,86
107,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,238
108,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,
108,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,182
108,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,
108,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
108,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,275
108,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,
108,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,
108,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,
108,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,
108,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,249
109,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,
109,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,150
109,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,
109,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
109,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,270
109,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,
109,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,
109,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,
109,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,
109,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,189
110,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,310
110,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,176
110,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,
110,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
110,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,265
110,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,
110,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,4
110,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,
110,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,
110,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,221
111,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,0
111,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,239
111,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,66
111,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,315
111,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,292
111,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,63.5
111,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,
111,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,87
111,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,
111,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,271
113,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,328
113,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,170
113,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,85
113,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
113,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,273.5
113,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,90
113,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,
113,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,115
113,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,105
113,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,250
114,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,
114,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,175
114,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,96
114,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
114,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,103
114,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,100
114,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,
114,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,106
114,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,105
114,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,
115,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,356.5
115,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,153
115,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,98
115,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
115,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,290
115,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,81
115,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,
115,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,115
115,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,
115,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,165
116,otjitanga,-17.425283,13.43486,epupa,-17.0021667,13.2441667,346.5
116,otjitanga,-17.425283,13.43486,opuwo,-18.0539167,13.8326389,169
116,otjitanga,-17.425283,13.43486,orotumba,-17.3417778,13.7805833,
116,otjitanga,-17.425283,13.43486,otjinungua,-17.264,12.4427222,
116,otjitanga,-17.425283,13.43486,okanguati,-17.43125,13.2724,289.5
116,otjitanga,-17.425283,13.43486,otjimuhaka,-17.3293611,13.8339722,
116,otjitanga,-17.425283,13.43486,ongokua,-16.656,13.423,
116,otjitanga,-17.425283,13.43486,ehomba,-17.4963889,13.8186389,
116,otjitanga,-17.425283,13.43486,ruacana,-17.434674,14.386568,
116,otjitanga,-17.425283,13.43486,omangete,-17.500971,13.38364,206
117,otjitanga,-17.425283,13.43486,epupa,-17.0021667,13.2441667,
117,otjitanga,-17.425283,13.43486,opuwo,-18.0539167,13.8326389,
117,otjitanga,-17.425283,13.43486,orotumba,-17.3417778,13.7805833,
117,otjitanga,-17.425283,13.43486,otjinungua,-17.264,12.4427222,
117,otjitanga,-17.425283,13.43486,okanguati,-17.43125,13.2724,287
117,otjitanga,-17.425283,13.43486,otjimuhaka,-17.3293611,13.8339722,
117,otjitanga,-17.425283,13.43486,ongokua,-16.656,13.423,
117,otjitanga,-17.425283,13.43486,ehomba,-17.4963889,13.8186389,
117,otjitanga,-17.425283,13.43486,ruacana,-17.434674,14.386568,
117,otjitanga,-17.425283,13.43486,omangete,-17.500971,13.38364,215.5
118,otjitanga,-17.425283,13.43486,epupa,-17.0021667,13.2441667,
118,otjitanga,-17.425283,13.43486,opuwo,-18.0539167,13.8326389,159
118,otjitanga,-17.425283,13.43486,orotumba,-17.3417778,13.7805833,
118,otjitanga,-17.425283,13.43486,otjinungua,-17.264,12.4427222,
118,otjitanga,-17.425283,13.43486,okanguati,-17.43125,13.2724,285
118,otjitanga,-17.425283,13.43486,otjimuhaka,-17.3293611,13.8339722,
118,otjitanga,-17.425283,13.43486,ongokua,-16.656,13.423,
118,otjitanga,-17.425283,13.43486,ehomba,-17.4963889,13.8186389,
118,otjitanga,-17.425283,13.43486,ruacana,-17.434674,14.386568,
118,otjitanga,-17.425283,13.43486,omangete,-17.500971,13.38364,193
119,otjitanga,-17.425283,13.43486,epupa,-17.0021667,13.2441667,325.5
119,otjitanga,-17.425283,13.43486,opuwo,-18.0539167,13.8326389,176
119,otjitanga,-17.425283,13.43486,orotumba,-17.3417778,13.7805833,83
119,otjitanga,-17.425283,13.43486,otjinungua,-17.264,12.4427222,
119,otjitanga,-17.425283,13.43486,okanguati,-17.43125,13.2724,265
119,otjitanga,-17.425283,13.43486,otjimuhaka,-17.3293611,13.8339722,85
119,otjitanga,-17.425283,13.43486,ongokua,-16.656,13.423,9
119,otjitanga,-17.425283,13.43486,ehomba,-17.4963889,13.8186389,98
119,otjitanga,-17.425283,13.43486,ruacana,-17.434674,14.386568,107
119,otjitanga,-17.425283,13.43486,omangete,-17.500971,13.38364,232.5
120,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,324
120,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,165
120,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,72
120,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
120,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,260
120,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,72
120,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,332
120,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,106
120,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,86
120,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,194
121,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,
121,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,
121,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,
121,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,
121,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,283
121,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,
121,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,
121,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,
121,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,
121,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,216
122,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,311
122,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,208
122,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,
122,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,
122,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,273
122,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,
122,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,
122,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,
122,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,
122,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,227
123,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,304.5
123,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,173
123,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,
123,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,
123,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,260
123,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,
123,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,
123,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,
123,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,
123,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,215
124,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,314
124,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,194
124,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,
124,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,
124,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,261
124,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,
124,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,
124,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,
124,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,
124,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,205
125,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,304
125,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,185
125,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,
125,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,
125,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,261
125,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,
125,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,
125,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,140
125,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,
125,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,195
126,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,286
126,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,25
126,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,
126,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,
126,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,258
