ID,PoO,PoO_LAT,PoO_LNG,to,to_LAT,to_LNG,Bearing_Indicated,Bearing_Actual,Bearing_Difference,Distance_Meters
63,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,10,356.5248,-13.47522,83105.72
63,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,101,105.2472,4.247238,38352.52
63,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,,92.0327,,97411.17
63,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,209,221.0424,12.0424,14003.3
64,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,300,331.8663,31.86633,51191.8
64,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,160,151.7478,-8.252151,80921.41
64,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,69,77.09038,8.090378,33775.55
64,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,,278.2686,,110474.6
64,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,262,263.6651,1.66507,21212.71
64,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,72,77.00163,5.001633,39614.24
64,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,351,356.5002,5.500214,83622.36
64,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,,104.5295,,38155.98
64,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,82,91.73181,9.731812,97327.5
64,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,240,222.6675,-17.33247,13665.37
65,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,320,331.8663,11.86633,51191.8
65,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,185,151.7478,-33.25215,80921.41
65,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,88,77.09038,-10.90962,33775.55
65,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,285,278.2686,-6.731445,110474.6
65,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,264,263.6651,-0.3349304,21212.71
65,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,97,77.00163,-19.99837,39614.24
65,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,2,356.5002,-5.499786,83622.36
65,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,108,104.5295,-3.470543,38155.98
65,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,106,91.73181,-14.26819,97327.5
65,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,200,222.6675,22.66753,13665.37
66,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,309,331.8663,22.86633,51191.8
66,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,222,151.7478,-70.25215,80921.41
66,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,,77.09038,,33775.55
66,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,,278.2686,,110474.6
66,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,273,263.6651,-9.33493,21212.71
66,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,,77.00163,,39614.24
66,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,354,356.5002,2.500214,83622.36
66,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,,104.5295,,38155.98
66,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,,91.73181,,97327.5
66,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,243,222.6675,-20.33247,13665.37
67,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,311,331.8663,20.86633,51191.8
67,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,199,151.7478,-47.25215,80921.41
67,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,84,77.09038,-6.909622,33775.55
67,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,,278.2686,,110474.6
67,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,256,263.6651,7.66507,21212.71
67,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,85,77.00163,-7.998367,39614.24
67,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,,356.5002,,83622.36
67,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,108,104.5295,-3.470543,38155.98
67,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,,91.73181,,97327.5
67,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,,222.6675,,13665.37
68,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,323.5,331.8663,8.366333,51191.8
68,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,165,151.7478,-13.25215,80921.41
68,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,83,77.09038,-5.909622,33775.55
68,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,,278.2686,,110474.6
68,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,267.5,263.6651,-3.83493,21212.71
68,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,87,77.00163,-9.998367,39614.24
68,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,350,356.5002,6.500214,83622.36
68,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,78,104.5295,26.52946,38155.98
68,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,,91.73181,,97327.5
68,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,234,222.6675,-11.33247,13665.37
69,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,303.5,331.8663,28.36633,51191.8
69,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,164,151.7478,-12.25215,80921.41
69,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,80,77.09038,-2.909622,33775.55
69,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,,278.2686,,110474.6
69,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,265,263.6651,-1.33493,21212.71
69,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,69,77.00163,8.001633,39614.24
69,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,345,356.5002,11.50021,83622.36
69,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,,104.5295,,38155.98
69,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,104,91.73181,-12.26819,97327.5
69,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,217.5,222.6675,5.167526,13665.37
70,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,325,331.8663,6.866333,51191.8
70,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,168,151.7478,-16.25215,80921.41
70,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,80,77.09038,-2.909622,33775.55
70,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,,278.2686,,110474.6
70,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,257,263.6651,6.66507,21212.71
70,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,81,77.00163,-3.998367,39614.24
70,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,,356.5002,,83622.36
70,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,107,104.5295,-2.470543,38155.98
70,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,,91.73181,,97327.5
70,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,207,222.6675,15.66753,13665.37
71,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,315,331.8663,16.86633,51191.8
71,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,150,151.7478,1.747849,80921.41
71,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,95,77.09038,-17.90962,33775.55
71,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,,278.2686,,110474.6
71,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,265,263.6651,-1.33493,21212.71
71,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,94,77.00163,-16.99837,39614.24
71,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,5,356.5002,-8.499786,83622.36
71,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,112,104.5295,-7.470543,38155.98
71,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,,91.73181,,97327.5
71,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,238,222.6675,-15.33247,13665.37
72,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,310,331.8663,21.86633,51191.8
72,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,175,151.7478,-23.25215,80921.41
72,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,82,77.09038,-4.909622,33775.55
72,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,249,278.2686,29.26855,110474.6
72,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,272,263.6651,-8.33493,21212.71
72,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,92,77.00163,-14.99837,39614.24
72,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,,356.5002,,83622.36
72,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,117,104.5295,-12.47054,38155.98
72,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,107,91.73181,-15.26819,97327.5
72,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,244,222.6675,-21.33247,13665.37
73,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,317,331.8663,14.86633,51191.8
73,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,210,151.7478,-58.25215,80921.41
73,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,119,77.09038,-41.90962,33775.55
73,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,,278.2686,,110474.6
73,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,256,263.6651,7.66507,21212.71
73,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,112,77.00163,-34.99837,39614.24
73,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,328,356.5002,28.50021,83622.36
73,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,133.5,104.5295,-28.97054,38155.98
73,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,,91.73181,,97327.5
73,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,214,222.6675,8.667526,13665.37
74,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,,331.8663,,51191.8
74,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,104,151.7478,47.74785,80921.41
74,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,,77.09038,,33775.55
74,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,,278.2686,,110474.6
74,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,,263.6651,,21212.71
74,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,,77.00163,,39614.24
74,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,,356.5002,,83622.36
74,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,,104.5295,,38155.98
74,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,85,91.73181,6.731812,97327.5
74,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,,222.6675,,13665.37
75,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,299,331.6595,32.65952,50707.76
75,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,197,151.8777,-45.12231,81405.6
75,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,76,77.96622,1.966217,33729.91
75,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,,278.0099,,110335.7
75,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,260,262.2664,2.266418,21209.27
75,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,81,77.74816,-3.251839,39567.21
75,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,,356.5248,,83105.72
75,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,,105.2472,,38352.52
75,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,,92.0327,,97411.17
75,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,,221.0424,,14003.3
76,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,318,318.1695,0.1694641,57897.14
76,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,146.5,161.9184,15.41843,77045.01
76,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,75,73.18396,-1.81604,19298.63
76,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
76,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,255,263.032,8.031982,35788.93
76,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,77,73.94188,-3.058121,25130.32
76,okau,-17.3923,13.606783,ongokua,-16.656,13.423,7,346.4698,-20.53015,83802.48
76,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,124,117.1381,-6.861938,25282.81
76,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,98,93.35631,-4.643692,82984.38
76,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,,243.0645,,26581.13
77,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,290,318.1695,28.16946,57897.14
77,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,199,161.9184,-37.08157,77045.01
77,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,90,73.18396,-16.81604,19298.63
77,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
77,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,245,263.032,18.03198,35788.93
77,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,94,73.94188,-20.05812,25130.32
77,okau,-17.3923,13.606783,ongokua,-16.656,13.423,323,346.4698,23.46985,83802.48
77,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,133,117.1381,-15.86194,25282.81
77,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
77,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,,243.0645,,26581.13
78,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,,318.1695,,57897.14
78,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,190,161.9184,-28.08157,77045.01
78,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,115,73.18396,-41.81604,19298.63
78,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
78,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,284,263.032,-20.96802,35788.93
78,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,102.5,73.94188,-28.55812,25130.32
78,okau,-17.3923,13.606783,ongokua,-16.656,13.423,339,346.4698,7.469849,83802.48
78,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,115,117.1381,2.138062,25282.81
78,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,86,93.35631,7.356308,82984.38
78,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,,243.0645,,26581.13
79,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,,318.1695,,57897.14
79,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,179,161.9184,-17.08157,77045.01
79,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,72,73.18396,1.18396,19298.63
79,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
79,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,259,263.032,4.031982,35788.93
79,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,53,73.94188,20.94188,25130.32
79,okau,-17.3923,13.606783,ongokua,-16.656,13.423,,346.4698,,83802.48
79,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,,117.1381,,25282.81
79,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
79,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,,243.0645,,26581.13
80,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,306,318.1695,12.16946,57897.14
80,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,157,161.9184,4.918427,77045.01
80,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,78,73.18396,-4.81604,19298.63
80,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
80,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,272,263.032,-8.968018,35788.93
80,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,74,73.94188,-5.81E-02,25130.32
80,okau,-17.3923,13.606783,ongokua,-16.656,13.423,354,346.4698,-7.530151,83802.48
80,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,,117.1381,,25282.81
80,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
80,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,261,243.0645,-17.93546,26581.13
81,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,303,318.1695,15.16946,57897.14
81,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,183.5,161.9184,-21.58157,77045.01
81,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,68,73.18396,5.18396,19298.63
81,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
81,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,253,263.032,10.03198,35788.93
81,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,67.5,73.94188,6.441879,25130.32
81,okau,-17.3923,13.606783,ongokua,-16.656,13.423,,346.4698,,83802.48
81,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,92.5,117.1381,24.63806,25282.81
81,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,82,93.35631,11.35631,82984.38
81,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,232.5,243.0645,10.56454,26581.13
82,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,303.5,318.1695,14.66946,57897.14
82,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,189,161.9184,-27.08157,77045.01
82,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,,73.18396,,19298.63
82,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
82,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,272,263.032,-8.968018,35788.93
82,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,,73.94188,,25130.32
82,okau,-17.3923,13.606783,ongokua,-16.656,13.423,,346.4698,,83802.48
82,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,,117.1381,,25282.81
82,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
82,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,241,243.0645,2.064545,26581.13
83,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,289,318.1695,29.16946,57897.14
83,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,139,161.9184,22.91843,77045.01
83,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,77,73.18396,-3.81604,19298.63
83,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
83,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,254,263.032,9.031982,35788.93
83,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,77,73.94188,-3.058121,25130.32
83,okau,-17.3923,13.606783,ongokua,-16.656,13.423,,346.4698,,83802.48
83,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,120,117.1381,-2.861938,25282.81
83,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
83,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,226,243.0645,17.06454,26581.13
84,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,,318.1695,,57897.14
84,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,172,161.9184,-10.08157,77045.01
84,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,88,73.18396,-14.81604,19298.63
84,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
84,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,262,263.032,1.031982,35788.93
84,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,74,73.94188,-5.81E-02,25130.32
84,okau,-17.3923,13.606783,ongokua,-16.656,13.423,,346.4698,,83802.48
84,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,,117.1381,,25282.81
84,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,9,93.35631,84.35631,82984.38
84,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,,243.0645,,26581.13
86,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,345,318.1695,-26.83054,57897.14
86,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,177,161.9184,-15.08157,77045.01
86,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,94,73.18396,-20.81604,19298.63
86,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
86,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,254,263.032,9.031982,35788.93
86,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,90,73.94188,-16.05812,25130.32
86,okau,-17.3923,13.606783,ongokua,-16.656,13.423,10,346.4698,-23.53015,83802.48
86,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,107,117.1381,10.13806,25282.81
86,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
86,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,,243.0645,,26581.13
87,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,277,318.1695,41.16946,57897.14
87,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,148,161.9184,13.91843,77045.01
87,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,,73.18396,,19298.63
87,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
87,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,243,263.032,20.03198,35788.93
87,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,75,73.94188,-1.058121,25130.32
87,okau,-17.3923,13.606783,ongokua,-16.656,13.423,354,346.4698,-7.530151,83802.48
87,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,,117.1381,,25282.81
87,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
87,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,,243.0645,,26581.13
88,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,,318.1695,,57897.14
88,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,138,161.9184,23.91843,77045.01
88,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,85,73.18396,-11.81604,19298.63
88,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
88,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,264,263.032,-0.9680176,35788.93
88,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,78,73.94188,-4.058121,25130.32
88,okau,-17.3923,13.606783,ongokua,-16.656,13.423,,346.4698,,83802.48
88,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,110,117.1381,7.138062,25282.81
88,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
88,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,240,243.0645,3.064545,26581.13
89,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,,318.1695,,57897.14
89,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,,161.9184,,77045.01
89,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,89,73.18396,-15.81604,19298.63
89,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
89,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,247,263.032,16.03198,35788.93
89,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,90,73.94188,-16.05812,25130.32
89,okau,-17.3923,13.606783,ongokua,-16.656,13.423,,346.4698,,83802.48
89,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,106,117.1381,11.13806,25282.81
89,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
89,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,,243.0645,,26581.13
90,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,280,318.1695,38.16946,57897.14
90,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,157,161.9184,4.918427,77045.01
90,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,86,73.18396,-12.81604,19298.63
90,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
90,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,262,263.032,1.031982,35788.93
90,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,86,73.94188,-12.05812,25130.32
90,okau,-17.3923,13.606783,ongokua,-16.656,13.423,,346.4698,,83802.48
90,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,116,117.1381,1.138062,25282.81
90,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
90,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,245,243.0645,-1.935455,26581.13
91,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,,318.1695,,57897.14
91,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,,161.9184,,77045.01
91,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,,73.18396,,19298.63
91,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
91,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,261,263.032,2.031982,35788.93
91,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,,73.94188,,25130.32
91,okau,-17.3923,13.606783,ongokua,-16.656,13.423,341,346.4698,5.469849,83802.48
91,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,,117.1381,,25282.81
91,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
91,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,,243.0645,,26581.13
92,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,,318.1695,,57897.14
92,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,,161.9184,,77045.01
92,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,,73.18396,,19298.63
92,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
92,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,267,263.032,-3.968018,35788.93
